image,flight,role,pair_id,tags,x,y,w,h,sqrt_area_px,coco_size,tof_cm,yaw_deg,occluder,occ_level,occlusion_frac,gsd_at_mat_mm_px,est_length_mm_at_mat_plane
S1_futsal_C3clean_20260725_082521_f003112.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,773.33,336.59,27.9,15.72,20.94,small,174,-175,none,0,,,
S1_futsal_C3clean_20260725_082521_f003120.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,785.53,337.22,27.0,16.95,21.39,small,177,-175,none,0,,,
S1_futsal_C3clean_20260725_082521_f003128.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,796.83,336.49,29.71,17.04,22.5,small,176,-175,none,0,,,
S1_futsal_C3clean_20260725_082521_f003136.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,807.0,337.0,31.0,15.0,21.56,small,178,-175,none,0,,,
S1_futsal_C3clean_20260725_082521_f003144.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,820.0,340.0,30.0,12.0,18.97,small,179,-175,none,0,,,
S1_futsal_C3clean_20260725_082521_f003152.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,833.0,340.0,31.0,16.0,22.27,small,180,-175,none,0,,,
S1_futsal_C3clean_20260725_082521_f003160.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,852.0,339.0,25.0,18.0,21.21,small,179,-175,none,0,,,
S1_futsal_C3clean_20260725_082521_f003168.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,863.0,341.0,29.0,21.0,24.68,small,178,-175,none,0,,,
S1_futsal_C3clean_20260725_082521_f003176.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,875.0,339.0,28.0,16.0,21.17,small,181,-175,none,0,,,
S1_futsal_C3clean_20260725_082521_f003184.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,881.0,338.0,33.0,15.0,22.25,small,182,-175,none,0,,,
S1_futsal_C3clean_20260725_082521_f003192.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,856.0,336.0,24.0,16.0,19.6,small,179,-172,none,0,,,
S1_futsal_C3clean_20260725_082521_f003200.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,blur_moderate,765.0,329.0,28.0,15.0,20.49,small,183,-167,none,0,,,
S1_futsal_C3clean_20260725_082521_f003208.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,blur_moderate,699.89,327.2,40.49,15.13,24.76,small,180,-164,none,0,,,
S1_futsal_C3clean_20260725_082521_f003216.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,654.0,325.0,33.0,14.0,21.49,small,183,-161,none,0,,,
S1_futsal_C3clean_20260725_082521_f003224.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,648.0,325.0,25.0,13.0,18.03,small,183,-160,none,0,,,
S1_futsal_C3clean_20260725_082521_f003232.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,643.0,324.0,28.0,13.0,19.08,small,182,-160,none,0,,,
S1_futsal_C3clean_20260725_082521_f003240.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,642.0,325.0,31.0,13.0,20.08,small,183,-160,none,0,,,
S1_futsal_C3clean_20260725_082521_f003248.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,645.58,326.03,28.81,14.39,20.36,small,183,-160,none,0,,,
S1_futsal_C3clean_20260725_082521_f003256.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,651.0,324.0,27.0,13.0,18.74,small,182,-160,none,0,,,
S1_futsal_C3clean_20260725_082521_f003264.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,660.0,325.0,28.0,13.0,19.08,small,183,-160,none,0,,,
S1_futsal_C3clean_20260725_082521_f003272.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,675.0,324.0,25.0,19.0,21.79,small,181,-160,none,0,,,
S1_futsal_C3clean_20260725_082521_f003280.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,683.08,323.67,23.96,15.22,19.1,small,182,-160,none,0,,,
S1_futsal_C3clean_20260725_082521_f003288.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,691.64,323.25,29.4,14.93,20.95,small,182,-160,none,0,,,
S1_futsal_C3clean_20260725_082521_f003296.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,704.22,322.95,28.53,14.28,20.18,small,181,-160,none,0,,,
S1_futsal_C3clean_20260725_082521_f003304.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,719.35,324.05,25.32,13.8,18.69,small,179,-160,none,0,,,
S1_futsal_C3clean_20260725_082521_f003312.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,728.24,322.87,29.14,14.59,20.62,small,181,-160,none,0,,,
S1_futsal_C3clean_20260725_082521_f003320.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,738.0,321.0,28.0,16.0,21.17,small,181,-160,none,0,,,
S1_futsal_C3clean_20260725_082521_f003328.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,751.0,321.0,29.0,18.0,22.85,small,181,-160,none,0,,,
S1_futsal_C3clean_20260725_082521_f003336.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,764.0,326.0,29.0,16.0,21.54,small,182,-160,none,0,,,
S1_futsal_C3clean_20260725_082521_f003344.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,771.0,325.0,31.0,13.0,20.08,small,181,-160,none,0,,,
S1_futsal_C3clean_20260725_082521_f003352.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,783.91,323.98,32.26,14.28,21.47,small,179,-160,none,0,,,
S1_futsal_C3clean_20260725_082521_f003360.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,796.0,325.0,30.0,13.0,19.75,small,182,-160,none,0,,,
S1_futsal_C3clean_20260725_082521_f003368.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,805.0,325.0,30.0,13.0,19.75,small,181,-160,none,0,,,
S1_futsal_C3clean_20260725_082521_f003376.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,811.0,325.0,36.0,13.0,21.63,small,182,-160,none,0,,,
S1_futsal_C3clean_20260725_082521_f003384.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,799.0,324.0,36.0,13.0,21.63,small,183,-159,none,0,,,
S1_futsal_C3clean_20260725_082521_f003392.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,blur_heavy,730.0,318.0,36.0,13.0,21.63,small,179,-155,none,0,,,
S1_futsal_C3clean_20260725_082521_f003400.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,blur_moderate,667.18,317.3,35.5,14.03,22.31,small,182,-151,none,0,,,
S1_futsal_C3clean_20260725_082521_f003408.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,617.07,316.96,25.75,13.45,18.61,small,47,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003416.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,612.86,316.04,29.69,12.92,19.58,small,44,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003424.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,612.16,314.62,31.06,14.46,21.19,small,48,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003432.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,607.13,316.58,34.37,14.77,22.53,small,181,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003440.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,606.58,317.05,37.11,14.21,22.97,small,186,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003448.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,614.0,317.0,39.0,13.0,22.52,small,185,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003456.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,623.07,317.22,32.96,14.56,21.9,small,185,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003464.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,631.0,317.0,30.0,13.0,19.75,small,186,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003472.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,646.0,318.0,36.0,14.0,22.45,small,185,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003480.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,659.51,320.93,28.35,13.99,19.91,small,185,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003488.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,670.0,322.0,30.0,12.0,18.97,small,190,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003496.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,681.63,323.61,31.39,14.01,20.97,small,188,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003504.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,692.67,323.82,30.43,14.65,21.12,small,183,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003512.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,703.0,325.0,34.0,13.0,21.02,small,185,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003520.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,717.8,325.36,29.64,12.97,19.61,small,192,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003528.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,730.93,326.16,31.81,14.93,21.79,small,194,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003536.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,747.0,325.0,27.0,12.0,18.0,small,195,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003544.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,756.0,317.0,34.0,24.0,28.57,small,193,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003552.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,768.0,317.0,31.0,20.0,24.9,small,188,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003560.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,781.0,313.0,28.0,20.0,23.66,small,184,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003568.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,789.0,316.0,33.0,13.0,20.71,small,183,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003576.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,795.0,316.0,34.0,15.0,22.58,small,183,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003584.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,805.0,317.0,30.0,13.0,19.75,small,186,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003592.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,800.0,318.0,34.0,13.0,21.02,small,187,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003600.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,791.0,316.0,34.0,21.0,26.72,small,186,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003608.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,blur_heavy,786.0,316.0,31.0,20.0,24.9,small,185,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003616.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,783.0,317.0,31.0,18.0,23.62,small,184,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003624.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,782.0,317.0,33.0,21.0,26.33,small,185,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003632.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,786.0,324.0,25.0,14.0,18.71,small,186,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003640.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,788.0,325.0,28.0,14.0,19.8,small,186,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003648.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,785.0,326.0,34.0,14.0,21.82,small,187,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003656.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,791.0,327.0,31.0,14.0,20.83,small,185,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003664.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,796.2,331.46,33.72,12.88,20.84,small,187,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003672.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,799.48,333.33,35.37,16.92,24.46,small,185,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003680.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,802.07,334.38,35.0,15.72,23.46,small,186,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003688.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,804.45,337.47,36.38,15.54,23.78,small,181,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003696.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,809.69,341.07,36.24,15.1,23.39,small,144,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003704.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,812.71,346.31,35.27,16.07,23.81,small,129,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003712.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,815.69,351.1,37.37,17.59,25.64,small,190,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003720.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,820.76,356.07,39.96,18.67,27.32,small,198,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003728.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,824.79,359.13,38.35,19.62,27.43,small,199,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003736.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,829.14,363.38,36.62,17.18,25.08,small,201,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003744.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,blur_heavy,829.14,363.76,42.24,21.07,29.84,small,197,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003752.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,839.01,366.34,39.63,18.72,27.24,small,194,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003760.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,847.64,367.4,41.64,18.97,28.11,small,195,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003768.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,862.44,368.07,39.55,18.6,27.12,small,194,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003776.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,872.08,367.69,41.55,19.17,28.22,small,192,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003784.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,889.25,369.55,41.07,17.12,26.52,small,195,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003792.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,899.71,370.26,42.01,17.35,27.0,small,193,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003800.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,910.0,369.0,42.0,15.0,25.1,small,193,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003808.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,895.87,368.95,42.04,17.66,27.25,small,191,-148,none,0,,,
S1_futsal_C3clean_20260725_082521_f003816.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,828.29,364.87,39.39,18.72,27.15,small,193,-143,none,0,,,
S1_futsal_C3clean_20260725_082521_f003824.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,blur_heavy,769.97,362.1,41.71,18.86,28.05,small,191,-139,none,0,,,
S1_futsal_C3clean_20260725_082521_f003832.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,735.46,362.22,39.62,18.19,26.85,small,191,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f003840.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,blur_moderate,733.54,363.56,38.31,17.9,26.19,small,191,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f003848.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,blur_moderate,732.59,366.55,36.43,18.39,25.88,small,112,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f003856.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,732.4,370.38,37.41,19.36,26.91,small,146,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f003864.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,733.0,373.69,37.61,18.01,26.03,small,203,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f003872.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,734.21,377.47,41.23,20.69,29.21,small,208,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f003880.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,737.37,381.55,40.42,17.76,26.79,small,206,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f003888.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,739.45,383.12,42.27,20.53,29.46,small,211,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f003896.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,745.12,388.03,39.55,20.53,28.5,small,206,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f003904.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,747.21,390.05,40.29,20.38,28.65,small,209,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f003912.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,751.29,395.17,42.76,21.15,30.07,small,205,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f003920.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,753.75,398.78,43.26,22.18,30.98,small,204,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f003928.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,757.61,403.85,44.02,23.35,32.06,medium,207,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f003936.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,762.12,411.09,43.85,21.87,30.97,small,208,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f003944.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,765.52,415.78,44.3,23.31,32.14,medium,210,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f003952.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,769.38,419.51,44.81,23.97,32.77,medium,205,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f003960.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,773.0,424.88,46.92,24.31,33.77,medium,204,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f003968.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,778.95,430.52,44.37,23.95,32.6,medium,205,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f003976.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,779.81,434.17,49.62,25.41,35.51,medium,203,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f003984.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,blur_heavy,783.11,438.16,50.79,27.82,37.59,medium,203,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f003992.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,789.16,442.85,50.73,26.78,36.86,medium,204,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f004000.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,801.58,446.51,51.23,25.91,36.43,medium,203,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f004008.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,814.21,448.08,52.31,28.22,38.42,medium,204,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f004016.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,833.27,448.11,50.4,29.45,38.53,medium,205,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f004024.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,849.48,449.62,52.72,27.76,38.25,medium,206,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f004032.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,blur_moderate,870.92,448.73,54.3,29.16,39.79,medium,202,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f004040.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,869.09,445.24,55.72,35.29,44.35,medium,202,-138,none,0,,,
S1_futsal_C3clean_20260725_082521_f004048.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,762.0,430.0,51.0,30.0,39.12,medium,205,-129,none,0,,,
S1_futsal_C3clean_20260725_082521_f004056.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,705.0,428.0,52.0,28.0,38.16,medium,202,-126,none,0,,,
S1_futsal_C3clean_20260725_082521_f004064.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,700.48,426.24,46.41,25.66,34.51,medium,205,-126,none,0,,,
S1_futsal_C3clean_20260725_082521_f004072.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,696.47,426.88,46.12,25.01,33.96,medium,201,-126,none,0,,,
S1_futsal_C3clean_20260725_082521_f004080.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,711.77,428.18,46.02,22.97,32.51,medium,204,-126,none,0,,,
S1_futsal_C3clean_20260725_082521_f004088.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,732.15,429.74,45.21,22.69,32.03,medium,205,-126,none,0,,,
S1_futsal_C3clean_20260725_082521_f004096.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,753.22,430.59,46.52,23.13,32.81,medium,204,-126,none,0,,,
S1_futsal_C3clean_20260725_082521_f004104.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,777.05,432.03,46.57,22.72,32.52,medium,206,-126,none,0,,,
S1_futsal_C3clean_20260725_082521_f004112.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,798.8,431.78,51.45,22.62,34.12,medium,206,-126,none,0,,,
S1_futsal_C3clean_20260725_082521_f004120.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,blur_moderate,734.83,424.74,46.95,21.16,31.52,small,205,-120,none,0,,,
S1_futsal_C3clean_20260725_082521_f004128.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,blur_moderate,654.23,416.83,45.14,22.45,31.83,small,208,-116,none,0,,,
S1_futsal_C3clean_20260725_082521_f004136.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,blur_heavy,572.37,412.5,42.69,20.14,29.32,small,205,-111,none,0,,,
S1_futsal_C3clean_20260725_082521_f004144.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,540.62,410.03,42.26,19.37,28.61,small,200,-109,none,0,,,
S1_futsal_C3clean_20260725_082521_f004152.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,535.75,408.85,45.01,20.72,30.54,small,205,-109,none,0,,,
S1_futsal_C3clean_20260725_082521_f004160.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,535.51,412.23,42.72,18.68,28.25,small,204,-109,none,0,,,
S1_futsal_C3clean_20260725_082521_f004168.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,538.05,412.59,41.47,19.47,28.41,small,204,-109,none,0,,,
S1_futsal_C3clean_20260725_082521_f004176.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,545.89,413.34,43.73,19.58,29.26,small,206,-109,none,0,,,
S1_futsal_C3clean_20260725_082521_f004184.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,558.0,414.5,43.34,19.87,29.35,small,206,-109,none,0,,,
S1_futsal_C3clean_20260725_082521_f004192.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,573.31,415.07,42.64,20.16,29.32,small,208,-109,none,0,,,
S1_futsal_C3clean_20260725_082521_f004200.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,588.96,414.66,42.46,20.42,29.45,small,207,-109,none,0,,,
S1_futsal_C3clean_20260725_082521_f004208.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,601.42,414.82,42.5,20.01,29.16,small,201,-109,none,0,,,
S1_futsal_C3clean_20260725_082521_f004216.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,618.65,414.57,41.2,21.22,29.57,small,197,-109,none,0,,,
S1_futsal_C3clean_20260725_082521_f004224.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,632.4,416.82,43.38,19.38,28.99,small,199,-109,none,0,,,
S1_futsal_C3clean_20260725_082521_f004232.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,650.47,420.05,43.8,21.44,30.64,small,212,-109,none,0,,,
S1_futsal_C3clean_20260725_082521_f004240.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,674.3,425.52,44.47,21.51,30.92,small,217,-109,none,0,,,
S1_futsal_C3clean_20260725_082521_f004248.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,682.17,425.52,49.17,21.59,32.58,medium,223,-109,none,0,,,
S1_futsal_C3clean_20260725_082521_f004256.jpg,S1_futsal_C3clean_20260725_082521,C3_clean_lap_v1,,,699.73,422.87,48.57,24.85,34.74,medium,217,-109,none,0,,,
